"dateTime","weather","lineNumber","passengersNumber","lineType"
"2022-07-07",44,18,1798,"daily"
"2022-07-07",44,41,1024,"daily"
"2022-07-07",44,42,355,"daily"
"2022-07-07",44,43,202,"daily"
"2022-07-07",44,45,1300,"daily"
"2022-07-07",44,46,185,"daily"
"2022-07-07",44,33,3822,"daily"
"2022-07-07",44,6,100,"daily"
"2022-07-07",44,8,2019,"daily"
"2022-07-07",44,9,2966,"daily"
"2022-07-07",44,5,6970,"daily"
"2022-07-07",44,28,10164,"daily"
"2022-07-07",44,29,2362,"daily"
"2022-07-07",44,31,2390,"daily"
"2022-07-07",44,27,2201,"daily"
"2022-07-07",44,23,756,"daily"
"2022-07-07",44,19,2301,"daily"
"2022-07-07",44,21,1334,"daily"
"2022-07-07",44,32,716,"daily"
"2022-07-07",44,40,1285,"daily"
"2022-07-07",44,24,2079,"daily"
"2022-07-07",44,25,2663,"daily"
"2022-07-07",44,26,4726,"daily"
"2022-07-07",44,37,769,"daily"
"2022-07-07",44,38,196,"daily"
"2022-07-07",44,35,666,"daily"
"2022-07-07",44,36,1117,"daily"
"2022-07-08",44,24,2193,"daily"
"2022-07-08",44,18,1825,"daily"
"2022-07-08",44,19,2287,"daily"
"2022-07-08",44,21,1392,"daily"
"2022-07-08",44,23,654,"daily"
"2022-07-08",44,5,7378,"daily"
"2022-07-08",44,13,9510,"daily"
"2022-07-08",44,14,3388,"daily"
"2022-07-08",44,16,1838,"daily"
"2022-07-08",44,17,5990,"daily"
"2022-07-08",44,103,88,"night"
"2022-07-08",44,104,171,"night"
"2022-07-08",44,106,150,"night"
"2022-07-08",44,108,85,"night"
"2022-07-08",44,109,71,"night"
"2022-07-08",44,110,170,"night"
"2022-07-08",44,37,382,"daily"
"2022-07-08",44,25,2823,"daily"
"2022-07-08",44,9,3088,"daily"
"2022-07-08",44,8,1994,"daily"
"2022-07-08",44,26,4842,"daily"
"2022-07-08",44,27,2175,"daily"
"2022-07-08",44,28,10137,"daily"
"2022-07-08",44,29,2431,"daily"
"2022-07-08",44,31,2473,"daily"
"2022-07-08",44,32,658,"daily"
"2022-07-08",44,33,3812,"daily"
"2022-07-08",44,35,638,"daily"
"2022-07-08",44,36,1164,"daily"
"2022-07-08",44,42,345,"daily"
"2022-07-08",44,38,156,"daily"
"2022-07-08",44,6,59,"daily"
"2022-07-08",44,40,1350,"daily"
"2022-07-08",44,101,112,"night"
"2022-07-08",44,43,208,"daily"
"2022-07-08",44,45,1293,"daily"
"2022-07-08",44,102,107,"night"
"2022-07-08",44,46,155,"daily"
"2022-07-08",44,41,910,"daily"
"2022-07-09",11,28,6948,"daily"
"2022-07-09",11,25,2139,"daily"
"2022-07-09",11,27,1257,"daily"
"2022-07-09",11,24,1477,"daily"
"2022-07-09",11,6,43,"daily"
"2022-07-09",11,26,3953,"daily"
"2022-07-09",11,16,2067,"daily"
"2022-07-09",11,5,5311,"daily"
"2022-07-09",11,18,1377,"daily"
"2022-07-09",11,19,2078,"daily"
"2022-07-09",11,21,1313,"daily"
"2022-07-09",11,17,2758,"daily"
"2022-07-09",11,37,392,"daily"
"2022-07-09",11,38,171,"daily"
"2022-07-09",11,41,626,"daily"
"2022-07-09",11,42,438,"daily"
"2022-07-09",11,45,1254,"daily"
"2022-07-09",11,101,163,"night"
"2022-07-09",11,29,2433,"daily"
"2022-07-09",11,32,534,"daily"
"2022-07-09",11,14,2818,"daily"
"2022-07-09",11,13,8849,"daily"
"2022-07-09",11,33,2859,"daily"
"2022-07-09",11,36,776,"daily"
"2022-07-09",11,23,515,"daily"
"2022-07-09",11,110,164,"night"
"2022-07-09",11,31,1867,"daily"
"2022-07-09",11,46,157,"daily"
"2022-07-09",11,8,1921,"daily"
"2022-07-09",11,9,2827,"daily"
"2022-07-09",11,109,72,"night"
"2022-07-09",11,106,215,"night"
"2022-07-09",11,108,93,"night"
"2022-07-09",11,35,199,"daily"
"2022-07-09",11,104,172,"night"
"2022-07-09",11,103,141,"night"
"2022-07-09",11,102,82,"night"
"2022-07-10",11,32,336,"daily"
"2022-07-10",11,29,1929,"daily"
"2022-07-10",11,31,692,"daily"
"2022-07-10",11,13,7169,"daily"
"2022-07-10",11,33,1699,"daily"
"2022-07-10",11,35,164,"daily"
"2022-07-10",11,9,2114,"daily"
"2022-07-10",11,18,887,"daily"
"2022-07-10",11,14,2039,"daily"
"2022-07-10",11,16,1955,"daily"
"2022-07-10",11,17,2090,"daily"
"2022-07-10",11,25,1285,"daily"
"2022-07-10",11,26,2659,"daily"
"2022-07-10",11,27,801,"daily"
"2022-07-10",11,28,5985,"daily"
"2022-07-10",11,5,3547,"daily"
"2022-07-10",11,23,315,"daily"
"2022-07-10",11,36,488,"daily"
"2022-07-10",11,37,305,"daily"
"2022-07-10",11,24,841,"daily"
"2022-07-10",11,46,157,"daily"
"2022-07-10",11,41,361,"daily"
"2022-07-10",11,42,391,"daily"
"2022-07-10",11,8,1376,"daily"
"2022-07-10",11,21,737,"daily"
"2022-07-10",11,38,67,"daily"
"2022-07-10",11,19,1290,"daily"
"2022-07-10",11,45,1043,"daily"
"2022-07-10",11,6,45,"daily"
"2022-07-11",11,43,264,"daily"
"2022-07-11",11,26,5090,"daily"
"2022-07-11",11,45,1262,"daily"
"2022-07-11",11,41,1098,"daily"
"2022-07-11",11,42,350,"daily"
"2022-07-11",11,31,2555,"daily"
"2022-07-11",11,27,1992,"daily"
"2022-07-11",11,46,208,"daily"
"2022-07-11",11,25,2733,"daily"
"2022-07-11",11,36,1164,"daily"
"2022-07-11",11,37,412,"daily"
"2022-07-11",11,28,10533,"daily"
"2022-07-11",11,29,2537,"daily"
"2022-07-11",11,5,6898,"daily"
"2022-07-11",11,6,79,"daily"
"2022-07-11",11,8,2359,"daily"
"2022-07-11",11,9,2972,"daily"
"2022-07-11",11,13,10361,"daily"
"2022-07-11",11,14,3462,"daily"
"2022-07-11",11,16,2332,"daily"
"2022-07-11",11,17,6027,"daily"
"2022-07-11",11,35,707,"daily"
"2022-07-11",11,19,2284,"daily"
"2022-07-11",11,21,1442,"daily"
"2022-07-11",11,38,239,"daily"
"2022-07-11",11,40,1397,"daily"
"2022-07-11",11,24,2188,"daily"
"2022-07-11",11,33,4250,"daily"
"2022-07-11",11,18,1746,"daily"
"2022-07-11",11,23,793,"daily"
"2022-07-11",11,32,742,"daily"
"2022-07-13",12,16,2472,"daily"
"2022-07-13",12,17,6338,"daily"
"2022-07-13",12,21,1480,"daily"
"2022-07-13",12,23,784,"daily"
"2022-07-13",12,18,1920,"daily"
"2022-07-13",12,6,109,"daily"
"2022-07-13",12,8,2330,"daily"
"2022-07-13",12,9,3428,"daily"
"2022-07-13",12,14,3583,"daily"
"2022-07-13",12,29,2706,"daily"
"2022-07-13",12,31,2524,"daily"
"2022-07-13",12,32,690,"daily"
"2022-07-13",12,19,2086,"daily"
"2022-07-13",12,35,819,"daily"
"2022-07-13",12,36,1151,"daily"
"2022-07-13",12,37,784,"daily"
"2022-07-13",12,33,4398,"daily"
"2022-07-13",12,5,7670,"daily"
"2022-07-13",12,25,2823,"daily"
"2022-07-13",12,26,5466,"daily"
"2022-07-13",12,27,2086,"daily"
"2022-07-13",12,13,10753,"daily"
"2022-07-13",12,46,252,"daily"
"2022-07-13",12,41,1016,"daily"
"2022-07-13",12,42,463,"daily"
"2022-07-13",12,38,267,"daily"
"2022-07-13",12,24,2174,"daily"
"2022-07-13",12,45,1320,"daily"
"2022-07-13",12,43,211,"daily"
"2022-07-13",12,28,11200,"daily"
"2022-07-13",12,40,1434,"daily"
"2022-07-14",11,9,2809,"daily"
"2022-07-14",11,17,6320,"daily"
"2022-07-14",11,13,10636,"daily"
"2022-07-14",11,14,3953,"daily"
"2022-07-14",11,8,2254,"daily"
"2022-07-14",11,27,2065,"daily"
"2022-07-14",11,28,10771,"daily"
"2022-07-14",11,29,2698,"daily"
"2022-07-14",11,16,2425,"daily"
"2022-07-14",11,32,723,"daily"
"2022-07-14",11,33,4122,"daily"
"2022-07-14",11,35,665,"daily"
"2022-07-14",11,31,2513,"daily"
"2022-07-14",11,21,1657,"daily"
"2022-07-14",11,23,787,"daily"
"2022-07-14",11,24,2116,"daily"
"2022-07-14",11,25,2974,"daily"
"2022-07-14",11,6,131,"daily"
"2022-07-14",11,5,8244,"daily"
"2022-07-14",11,43,200,"daily"
"2022-07-14",11,45,1314,"daily"
"2022-07-14",11,46,205,"daily"
"2022-07-14",11,19,2373,"daily"
"2022-07-14",11,37,782,"daily"
"2022-07-14",11,38,251,"daily"
"2022-07-14",11,18,2005,"daily"
"2022-07-14",11,26,5431,"daily"
"2022-07-14",11,42,404,"daily"
"2022-07-14",11,40,1548,"daily"
"2022-07-14",11,36,1267,"daily"
"2022-07-14",11,41,1140,"daily"
"2022-07-15",17,27,1932,"daily"
"2022-07-15",17,25,3016,"daily"
"2022-07-15",17,21,1629,"daily"
"2022-07-15",17,23,704,"daily"
"2022-07-15",17,24,1989,"daily"
"2022-07-15",17,41,1037,"daily"
"2022-07-15",17,42,376,"daily"
"2022-07-15",17,43,246,"daily"
"2022-07-15",17,26,5029,"daily"
"2022-07-15",17,29,2808,"daily"
"2022-07-15",17,31,2663,"daily"
"2022-07-15",17,32,655,"daily"
"2022-07-15",17,40,1313,"daily"
"2022-07-15",17,35,713,"daily"
"2022-07-15",17,36,1218,"daily"
"2022-07-15",17,37,728,"daily"
"2022-07-15",17,38,269,"daily"
"2022-07-15",17,5,7492,"daily"
"2022-07-15",17,6,99,"daily"
"2022-07-15",17,8,2188,"daily"
"2022-07-15",17,9,3181,"daily"
"2022-07-15",17,13,9836,"daily"
"2022-07-15",17,14,3928,"daily"
"2022-07-15",17,16,2198,"daily"
"2022-07-15",17,17,5608,"daily"
"2022-07-15",17,33,3992,"daily"
"2022-07-15",17,18,1978,"daily"
"2022-07-15",17,19,2399,"daily"
"2022-07-15",17,104,203,"night"
"2022-07-15",17,106,281,"night"
"2022-07-15",17,108,62,"night"
"2022-07-15",17,110,232,"night"
"2022-07-15",17,109,66,"night"
"2022-07-15",17,46,174,"daily"
"2022-07-15",17,101,144,"night"
"2022-07-15",17,28,10410,"daily"
"2022-07-15",17,45,1177,"daily"
"2022-07-15",17,102,87,"night"
"2022-07-15",17,103,124,"night"
"2022-07-16",11,27,1247,"daily"
"2022-07-16",11,28,8064,"daily"
"2022-07-16",11,21,1593,"daily"
"2022-07-16",11,23,558,"daily"
"2022-07-16",11,24,1525,"daily"
"2022-07-16",11,25,2629,"daily"
"2022-07-16",11,26,4398,"daily"
"2022-07-16",11,101,448,"night"
"2022-07-16",11,103,337,"night"
"2022-07-16",11,102,197,"night"
"2022-07-16",11,32,529,"daily"
"2022-07-16",11,33,3089,"daily"
"2022-07-16",11,35,193,"daily"
"2022-07-16",11,36,873,"daily"
"2022-07-16",11,37,657,"daily"
"2022-07-16",11,38,258,"daily"
"2022-07-16",11,41,757,"daily"
"2022-07-16",11,42,482,"daily"
"2022-07-16",11,45,1362,"daily"
"2022-07-16",11,46,224,"daily"
"2022-07-16",11,5,6263,"daily"
"2022-07-16",11,6,73,"daily"
"2022-07-16",11,8,1981,"daily"
"2022-07-16",11,9,2822,"daily"
"2022-07-16",11,13,9230,"daily"
"2022-07-16",11,14,3220,"daily"
"2022-07-16",11,16,2545,"daily"
"2022-07-16",11,18,1542,"daily"
"2022-07-16",11,19,2144,"daily"
"2022-07-16",11,31,1699,"daily"
"2022-07-16",11,106,457,"night"
"2022-07-16",11,108,220,"night"
"2022-07-16",11,29,2291,"daily"
"2022-07-16",11,110,351,"night"
"2022-07-16",11,104,499,"night"
"2022-07-16",11,109,153,"night"
"2022-07-16",11,17,3361,"daily"
"2022-07-17",12,29,1708,"daily"
"2022-07-17",12,27,765,"daily"
"2022-07-17",12,35,198,"daily"
"2022-07-17",12,31,741,"daily"
"2022-07-17",12,32,235,"daily"
"2022-07-17",12,28,6122,"daily"
"2022-07-17",12,6,56,"daily"
"2022-07-17",12,9,1987,"daily"
"2022-07-17",12,8,1351,"daily"
"2022-07-17",12,33,1608,"daily"
"2022-07-17",12,14,1968,"daily"
"2022-07-17",12,16,1966,"daily"
"2022-07-17",12,17,2116,"daily"
"2022-07-17",12,46,115,"daily"
"2022-07-17",12,38,161,"daily"
"2022-07-17",12,41,313,"daily"
"2022-07-17",12,42,361,"daily"
"2022-07-17",12,13,7046,"daily"
"2022-07-17",12,5,3852,"daily"
"2022-07-17",12,26,2766,"daily"
"2022-07-17",12,21,760,"daily"
"2022-07-17",12,23,273,"daily"
"2022-07-17",12,18,999,"daily"
"2022-07-17",12,19,1365,"daily"
"2022-07-17",12,37,319,"daily"
"2022-07-17",12,45,1154,"daily"
"2022-07-17",12,25,1331,"daily"
"2022-07-17",12,24,796,"daily"
"2022-07-17",12,36,482,"daily"
"2022-07-18",11,8,1987,"daily"
"2022-07-18",11,16,2364,"daily"
"2022-07-18",11,9,2861,"daily"
"2022-07-18",11,6,85,"daily"
"2022-07-18",11,40,1340,"daily"
"2022-07-18",11,41,987,"daily"
"2022-07-18",11,13,9158,"daily"
"2022-07-18",11,14,3149,"daily"
"2022-07-18",11,45,1167,"daily"
"2022-07-18",11,46,218,"daily"
"2022-07-18",11,42,341,"daily"
"2022-07-18",11,5,7096,"daily"
"2022-07-18",11,18,1597,"daily"
"2022-07-18",11,19,2064,"daily"
"2022-07-18",11,21,1721,"daily"
"2022-07-18",11,43,204,"daily"
"2022-07-18",11,24,2142,"daily"
"2022-07-18",11,25,2127,"daily"
"2022-07-18",11,26,4829,"daily"
"2022-07-18",11,27,1839,"daily"
"2022-07-18",11,28,9439,"daily"
"2022-07-18",11,29,2315,"daily"
"2022-07-18",11,31,2385,"daily"
"2022-07-18",11,32,655,"daily"
"2022-07-18",11,17,5743,"daily"
"2022-07-18",11,35,713,"daily"
"2022-07-18",11,36,1149,"daily"
"2022-07-18",11,37,745,"daily"
"2022-07-18",11,23,663,"daily"
"2022-07-18",11,33,4070,"daily"
"2022-07-18",11,38,284,"daily"
"2022-07-19",15,16,2941,"daily"
"2022-07-19",15,17,6013,"daily"
"2022-07-19",15,13,10054,"daily"
"2022-07-19",15,19,2439,"daily"
"2022-07-19",15,21,1611,"daily"
"2022-07-19",15,23,791,"daily"
"2022-07-19",15,18,1907,"daily"
"2022-07-19",15,5,7098,"daily"
"2022-07-19",15,6,75,"daily"
"2022-07-19",15,8,2239,"daily"
"2022-07-19",15,9,2938,"daily"
"2022-07-19",15,46,243,"daily"
"2022-07-19",15,14,3434,"daily"
"2022-07-19",15,29,2580,"daily"
"2022-07-19",15,31,2661,"daily"
"2022-07-19",15,32,714,"daily"
"2022-07-19",15,33,4245,"daily"
"2022-07-19",15,35,738,"daily"
"2022-07-19",15,36,1345,"daily"
"2022-07-19",15,37,754,"daily"
"2022-07-19",15,38,286,"daily"
"2022-07-19",15,24,2198,"daily"
"2022-07-19",15,25,2936,"daily"
"2022-07-19",15,26,5180,"daily"
"2022-07-19",15,27,1990,"daily"
"2022-07-19",15,28,11399,"daily"
"2022-07-19",15,40,1395,"daily"
"2022-07-19",15,41,990,"daily"
"2022-07-19",15,42,416,"daily"
"2022-07-19",15,43,243,"daily"
"2022-07-19",15,45,1409,"daily"
"2022-07-20",25,9,2935,"daily"
"2022-07-20",25,13,9949,"daily"
"2022-07-20",25,14,3253,"daily"
"2022-07-20",25,8,2232,"daily"
"2022-07-20",25,17,6605,"daily"
"2022-07-20",25,18,1791,"daily"
"2022-07-20",25,19,2414,"daily"
"2022-07-20",25,16,2233,"daily"
"2022-07-20",25,28,11159,"daily"
"2022-07-20",25,29,2502,"daily"
"2022-07-20",25,31,2609,"daily"
"2022-07-20",25,32,660,"daily"
"2022-07-20",25,33,4461,"daily"
"2022-07-20",25,35,758,"daily"
"2022-07-20",25,36,1221,"daily"
"2022-07-20",25,37,832,"daily"
"2022-07-20",25,23,601,"daily"
"2022-07-20",25,24,2293,"daily"
"2022-07-20",25,25,2953,"daily"
"2022-07-20",25,26,5025,"daily"
"2022-07-20",25,27,2092,"daily"
"2022-07-20",25,6,80,"daily"
"2022-07-20",25,45,1388,"daily"
"2022-07-20",25,46,229,"daily"
"2022-07-20",25,41,1181,"daily"
"2022-07-20",25,42,345,"daily"
"2022-07-20",25,21,1592,"daily"
"2022-07-20",25,40,1495,"daily"
"2022-07-20",25,43,252,"daily"
"2022-07-20",25,5,7970,"daily"
"2022-07-20",25,38,274,"daily"
"2022-07-21",11,28,11525,"daily"
"2022-07-21",11,29,2608,"daily"
"2022-07-21",11,33,4363,"daily"
"2022-07-21",11,35,726,"daily"
"2022-07-21",11,31,2425,"daily"
"2022-07-21",11,27,2080,"daily"
"2022-07-21",11,45,1185,"daily"
"2022-07-21",11,46,239,"daily"
"2022-07-21",11,32,767,"daily"
"2022-07-21",11,9,3116,"daily"
"2022-07-21",11,13,10395,"daily"
"2022-07-21",11,14,3656,"daily"
"2022-07-21",11,8,2380,"daily"
"2022-07-21",11,37,864,"daily"
"2022-07-21",11,38,296,"daily"
"2022-07-21",11,40,1487,"daily"
"2022-07-21",11,41,1140,"daily"
"2022-07-21",11,26,5236,"daily"
"2022-07-21",11,43,198,"daily"
"2022-07-21",11,5,7893,"daily"
"2022-07-21",11,6,102,"daily"
"2022-07-21",11,16,2870,"daily"
"2022-07-21",11,17,6247,"daily"
"2022-07-21",11,18,1969,"daily"
"2022-07-21",11,19,2700,"daily"
"2022-07-21",11,21,1608,"daily"
"2022-07-21",11,42,429,"daily"
"2022-07-21",11,24,2237,"daily"
"2022-07-21",11,25,2910,"daily"
"2022-07-21",11,36,1319,"daily"
"2022-07-21",11,23,740,"daily"
"2022-07-22",26,5,7946,"daily"
"2022-07-22",26,6,89,"daily"
"2022-07-22",26,38,239,"daily"
"2022-07-22",26,40,1394,"daily"
"2022-07-22",26,8,1991,"daily"
"2022-07-22",26,9,2974,"daily"
"2022-07-22",26,43,203,"daily"
"2022-07-22",26,45,1323,"daily"
"2022-07-22",26,41,888,"daily"
"2022-07-22",26,42,309,"daily"
"2022-07-22",26,102,104,"night"
"2022-07-22",26,101,130,"night"
"2022-07-22",26,103,116,"night"
"2022-07-22",26,46,197,"daily"
"2022-07-22",26,106,166,"night"
"2022-07-22",26,108,111,"night"
"2022-07-22",26,109,61,"night"
"2022-07-22",26,110,158,"night"
"2022-07-22",26,26,4867,"daily"
"2022-07-22",26,27,1925,"daily"
"2022-07-22",26,28,10863,"daily"
"2022-07-22",26,13,9056,"daily"
"2022-07-22",26,14,3077,"daily"
"2022-07-22",26,16,2375,"daily"
"2022-07-22",26,17,5568,"daily"
"2022-07-22",26,18,1768,"daily"
"2022-07-22",26,104,168,"night"
"2022-07-22",26,21,1423,"daily"
"2022-07-22",26,23,635,"daily"
"2022-07-22",26,24,2115,"daily"
"2022-07-22",26,25,2838,"daily"
"2022-07-22",26,31,2448,"daily"
"2022-07-22",26,32,584,"daily"
"2022-07-22",26,33,4055,"daily"
"2022-07-22",26,29,2417,"daily"
"2022-07-22",26,19,2619,"daily"
"2022-07-22",26,36,1230,"daily"
"2022-07-22",26,37,700,"daily"
"2022-07-22",26,35,643,"daily"
"2022-07-23",13,5,6199,"daily"
"2022-07-23",13,6,57,"daily"
"2022-07-23",13,8,1882,"daily"
"2022-07-23",13,35,202,"daily"
"2022-07-23",13,36,857,"daily"
"2022-07-23",13,37,584,"daily"
"2022-07-23",13,38,228,"daily"
"2022-07-23",13,41,604,"daily"
"2022-07-23",13,42,396,"daily"
"2022-07-23",13,45,1145,"daily"
"2022-07-23",13,104,359,"night"
"2022-07-23",13,108,256,"night"
"2022-07-23",13,106,355,"night"
"2022-07-23",13,109,151,"night"
"2022-07-23",13,110,268,"night"
"2022-07-23",13,14,2526,"daily"
"2022-07-23",13,16,2677,"daily"
"2022-07-23",13,17,2739,"daily"
"2022-07-23",13,18,1436,"daily"
"2022-07-23",13,19,2200,"daily"
"2022-07-23",13,21,1236,"daily"
"2022-07-23",13,23,486,"daily"
"2022-07-23",13,24,1285,"daily"
"2022-07-23",13,25,2437,"daily"
"2022-07-23",13,26,3763,"daily"
"2022-07-23",13,27,1165,"daily"
"2022-07-23",13,9,2554,"daily"
"2022-07-23",13,13,8229,"daily"
"2022-07-23",13,32,517,"daily"
"2022-07-23",13,33,2989,"daily"
"2022-07-23",13,102,175,"night"
"2022-07-23",13,28,8188,"daily"
"2022-07-23",13,29,2221,"daily"
"2022-07-23",13,101,241,"night"
"2022-07-23",13,31,1666,"daily"
"2022-07-23",13,46,180,"daily"
"2022-07-23",13,103,233,"night"
"2022-07-24",13,9,2044,"daily"
"2022-07-24",13,8,1468,"daily"
"2022-07-24",13,16,2563,"daily"
"2022-07-24",13,13,7344,"daily"
"2022-07-24",13,14,2256,"daily"
"2022-07-24",13,17,2153,"daily"
"2022-07-24",13,102,33,"night"
"2022-07-24",13,18,1032,"daily"
"2022-07-24",13,5,4728,"daily"
"2022-07-24",13,104,83,"night"
"2022-07-24",13,108,108,"night"
"2022-07-24",13,46,130,"daily"
"2022-07-24",13,103,72,"night"
"2022-07-24",13,19,1661,"daily"
"2022-07-24",13,21,768,"daily"
"2022-07-24",13,106,125,"night"
"2022-07-24",13,109,50,"night"
"2022-07-24",13,24,927,"daily"
"2022-07-24",13,6,52,"daily"
"2022-07-24",13,26,2938,"daily"
"2022-07-24",13,27,871,"daily"
"2022-07-24",13,28,7870,"daily"
"2022-07-24",13,29,1852,"daily"
"2022-07-24",13,31,688,"daily"
"2022-07-24",13,32,299,"daily"
"2022-07-24",13,33,1980,"daily"
"2022-07-24",13,35,282,"daily"
"2022-07-24",13,36,561,"daily"
"2022-07-24",13,37,328,"daily"
"2022-07-24",13,23,312,"daily"
"2022-07-24",13,41,376,"daily"
"2022-07-24",13,25,1777,"daily"
"2022-07-24",13,45,997,"daily"
"2022-07-24",13,101,89,"night"
"2022-07-24",13,38,164,"daily"
"2022-07-24",13,110,147,"night"
"2022-07-24",13,42,367,"daily"
"2022-07-25",26,18,919,"daily"
"2022-07-25",26,17,2200,"daily"
"2022-07-25",26,24,799,"daily"
"2022-07-25",26,19,1522,"daily"
"2022-07-25",26,21,603,"daily"
"2022-07-25",26,23,301,"daily"
"2022-07-25",26,9,1780,"daily"
"2022-07-25",26,13,6020,"daily"
"2022-07-25",26,26,2390,"daily"
"2022-07-25",26,16,2188,"daily"
"2022-07-25",26,32,224,"daily"
"2022-07-25",26,33,1794,"daily"
"2022-07-25",26,35,122,"daily"
"2022-07-25",26,36,497,"daily"
"2022-07-25",26,37,306,"daily"
"2022-07-25",26,38,160,"daily"
"2022-07-25",26,25,1601,"daily"
"2022-07-25",26,5,4239,"daily"
"2022-07-25",26,6,68,"daily"
"2022-07-25",26,8,1301,"daily"
"2022-07-25",26,28,6747,"daily"
"2022-07-25",26,14,1680,"daily"
"2022-07-25",26,31,675,"daily"
"2022-07-25",26,45,1039,"daily"
"2022-07-25",26,27,709,"daily"
"2022-07-25",26,41,289,"daily"
"2022-07-25",26,42,291,"daily"
"2022-07-25",26,46,145,"daily"
"2022-07-25",26,29,1533,"daily"
"2022-07-26",45,9,2912,"daily"
"2022-07-26",45,13,9368,"daily"
"2022-07-26",45,17,6140,"daily"
"2022-07-26",45,18,1842,"daily"
"2022-07-26",45,14,3531,"daily"
"2022-07-26",45,16,2541,"daily"
"2022-07-26",45,26,4821,"daily"
"2022-07-26",45,27,2040,"daily"
"2022-07-26",45,24,2126,"daily"
"2022-07-26",45,29,2321,"daily"
"2022-07-26",45,31,2518,"daily"
"2022-07-26",45,32,727,"daily"
"2022-07-26",45,28,10988,"daily"
"2022-07-26",45,35,616,"daily"
"2022-07-26",45,36,1192,"daily"
"2022-07-26",45,37,727,"daily"
"2022-07-26",45,33,4217,"daily"
"2022-07-26",45,5,7416,"daily"
"2022-07-26",45,25,2820,"daily"
"2022-07-26",45,6,120,"daily"
"2022-07-26",45,8,2114,"daily"
"2022-07-26",45,42,285,"daily"
"2022-07-26",45,43,206,"daily"
"2022-07-26",45,45,1345,"daily"
"2022-07-26",45,46,186,"daily"
"2022-07-26",45,21,1372,"daily"
"2022-07-26",45,23,714,"daily"
"2022-07-26",45,38,252,"daily"
"2022-07-26",45,19,2428,"daily"
"2022-07-26",45,41,893,"daily"
"2022-07-26",45,40,1304,"daily"
"2022-07-27",13,28,11424,"daily"
"2022-07-27",13,29,2398,"daily"
"2022-07-27",13,27,1963,"daily"
"2022-07-27",13,23,663,"daily"
"2022-07-27",13,24,2097,"daily"
"2022-07-27",13,25,2955,"daily"
"2022-07-27",13,26,5189,"daily"
"2022-07-27",13,45,1269,"daily"
"2022-07-27",13,46,248,"daily"
"2022-07-27",13,8,2232,"daily"
"2022-07-27",13,9,3151,"daily"
"2022-07-27",13,13,10243,"daily"
"2022-07-27",13,14,3715,"daily"
"2022-07-27",13,36,1298,"daily"
"2022-07-27",13,37,830,"daily"
"2022-07-27",13,38,274,"daily"
"2022-07-27",13,40,1342,"daily"
"2022-07-27",13,41,981,"daily"
"2022-07-27",13,42,316,"daily"
"2022-07-27",13,43,196,"daily"
"2022-07-27",13,5,7220,"daily"
"2022-07-27",13,6,116,"daily"
"2022-07-27",13,16,2734,"daily"
"2022-07-27",13,17,6047,"daily"
"2022-07-27",13,31,2518,"daily"
"2022-07-27",13,32,744,"daily"
"2022-07-27",13,18,1891,"daily"
"2022-07-27",13,33,3942,"daily"
"2022-07-27",13,19,2293,"daily"
"2022-07-27",13,21,1666,"daily"
"2022-07-27",13,35,713,"daily"
"2022-07-28",13,5,7711,"daily"
"2022-07-28",13,6,119,"daily"
"2022-07-28",13,40,1404,"daily"
"2022-07-28",13,36,1108,"daily"
"2022-07-28",13,37,782,"daily"
"2022-07-28",13,38,275,"daily"
"2022-07-28",13,8,2135,"daily"
"2022-07-28",13,41,932,"daily"
"2022-07-28",13,42,364,"daily"
"2022-07-28",13,43,193,"daily"
"2022-07-28",13,14,3429,"daily"
"2022-07-28",13,9,2940,"daily"
"2022-07-28",13,17,6318,"daily"
"2022-07-28",13,18,1808,"daily"
"2022-07-28",13,19,2387,"daily"
"2022-07-28",13,21,1491,"daily"
"2022-07-28",13,23,675,"daily"
"2022-07-28",13,24,2122,"daily"
"2022-07-28",13,25,2628,"daily"
"2022-07-28",13,26,4783,"daily"
"2022-07-28",13,27,1883,"daily"
"2022-07-28",13,28,10949,"daily"
"2022-07-28",13,13,9925,"daily"
"2022-07-28",13,31,2566,"daily"
"2022-07-28",13,16,2604,"daily"
"2022-07-28",13,33,4024,"daily"
"2022-07-28",13,35,663,"daily"
"2022-07-28",13,29,2490,"daily"
"2022-07-28",13,45,1295,"daily"
"2022-07-28",13,46,255,"daily"
"2022-07-28",13,32,718,"daily"
"2022-07-29",45,17,5931,"daily"
"2022-07-29",45,16,2322,"daily"
"2022-07-29",45,23,713,"daily"
"2022-07-29",45,18,1805,"daily"
"2022-07-29",45,21,1149,"daily"
"2022-07-29",45,8,1811,"daily"
"2022-07-29",45,9,2708,"daily"
"2022-07-29",45,19,2505,"daily"
"2022-07-29",45,14,3500,"daily"
"2022-07-29",45,46,230,"daily"
"2022-07-29",45,101,37,"night"
"2022-07-29",45,103,66,"night"
"2022-07-29",45,102,44,"night"
"2022-07-29",45,104,118,"night"
"2022-07-29",45,106,151,"night"
"2022-07-29",45,24,2047,"daily"
"2022-07-29",45,25,2523,"daily"
"2022-07-29",45,5,6670,"daily"
"2022-07-29",45,6,97,"daily"
"2022-07-29",45,109,41,"night"
"2022-07-29",45,13,9486,"daily"
"2022-07-29",45,29,2283,"daily"
"2022-07-29",45,31,2312,"daily"
"2022-07-29",45,32,672,"daily"
